"","Site Code","Faunal mid-depth.x","Species name","Abundance"
"504","IPHC-10",12.5,"Electroma (Electroma) georgiana.y",0
"505","IPHC-10",12.5,"Epicodakia tatei",0
"506","IPHC-10",12.5,"Equichlamys bifrons.y",0
"507","IPHC-10",12.5,"Ethminolia mayi",0
"508","IPHC-10",12.5,"Etrema denseplicata",0
"509","IPHC-10",12.5,"Fossarina (Minopa) legrandi",0
"510","IPHC-10",12.5,"Fossarina (Minopa) tasmanica",0
"511","IPHC-10",12.5,"Friginatica beddomei",0
"512","IPHC-10",12.5,"Fulvia tenuicostata.y",0
"513","IPHC-10",12.5,"Fusinus novohollandiae.y",0
"514","IPHC-10",12.5,"Gari (Gari) livida",0
"515","IPHC-10",12.5,"Gast_ AU",0
"516","IPHC-10",12.5,"Gast_ DW",0
"517","IPHC-10",12.5,"Gastrochaena (Gastrochaena) tasmanica.y",0
"518","IPHC-10",12.5,"Gazameda gunnii.y",0
"519","IPHC-10",12.5,"Guraleus sp",0
"520","IPHC-10",12.5,"Hemitoma subemarginata.y",0
"521","IPHC-10",12.5,"Hiatella australis.y",0
"522","IPHC-10",12.5,"Irus (Irus) carditoides",0
"523","IPHC-10",12.5,"Katelysia rhytiphora.y",0
"524","IPHC-10",12.5,"Katelysia scalarina.y",0
"525","IPHC-10",12.5,"Kellia sp_",0
"526","IPHC-10",12.5,"Lasaea australis.y",0
"527","IPHC-10",12.5,"Laternula spp or Periploma (Offadesma) angasi.y",0
"528","IPHC-10",12.5,"Leionucula sp",0
"529","IPHC-10",12.5,"Lepsiella vinosa (check)",0
"530","IPHC-10",12.5,"Limpets",0
"531","IPHC-10",12.5,"Lironoba australis",0
"532","IPHC-10",12.5,"Litozamia brazieri.y",0
"533","IPHC-10",12.5,"Mactra (Electomactra) antecedens.y",0
"534","IPHC-10",12.5,"Maoricolpus roseus.y",0
"535","IPHC-10",12.5,"Melliteryx acupuncta.y",0
"536","IPHC-10",12.5,"Mimachlamys asperrima.y",0
"537","IPHC-10",12.5,"Mitrella tayloriana?.y",0
"538","IPHC-10",12.5,"Montacuta semiradiata",0
"539","IPHC-10",12.5,"Musculus sp",0
"540","IPHC-10",12.5,"Mussels",0
"541","IPHC-10",12.5,"Myadora sp_.y",0
"542","IPHC-10",12.5,"Myrtea (Myrtea) mayi.y",0
"543","IPHC-10",12.5,"Myrtea botanica?",0
"544","IPHC-10",12.5,"Mysella cf_ lactea.y",0
"545","IPHC-10",12.5,"Mysella donaciformis.y",0
"546","IPHC-10",12.5,"Nassarius nigellus.y",0
"547","IPHC-10",12.5,"Nassarius pauperatus.y",0
"548","IPHC-10",12.5,"Neilo australis",0
"549","IPHC-10",12.5,"Nemocardium (Pratulum) thetidis.y",0
"550","IPHC-10",12.5,"Nozeba topaziaca.y",0
"551","IPHC-10",12.5,"Nucula sp",0
"552","IPHC-10",12.5,"Nuculana (Propeleda) ensicula",0
"553","IPHC-10",12.5,"Nuculana crassa",0
"554","IPHC-10",12.5,"Operculum A",0
"555","IPHC-10",12.5,"Ostrea angasi.y",0
"556","IPHC-10",12.5,"Paphies (Atactodea) erycinaea.y",0
"557","IPHC-10",12.5,"Parathyasira cf resupina.y",0
"558","IPHC-10",12.5,"Passmaditta cf jungermanniae",0
"559","IPHC-10",12.5,"Pecten fumatus.y",0
"560","IPHC-10",12.5,"Penion mandarinus.y",0
"561","IPHC-10",12.5,"Petricola (Velargilla) rubiginosa.y",0
"562","IPHC-10",12.5,"Phasianella australis",0
"563","IPHC-10",12.5,"Phasianotrochus rutilus.y",0
"564","IPHC-10",12.5,"Philine angasi.y",0
"565","IPHC-10",12.5,"Philine sp or retusa sp?.y",0
"566","IPHC-10",12.5,"Pisinna sp",0
"567","IPHC-10",12.5,"Placamen placidum.y",0
"568","IPHC-10",12.5,"Plesiotrochus monachus",0
"569","IPHC-10",12.5,"Polinices (Glossaulax) didyma",0
"570","IPHC-10",12.5,"Pseudamycla miltostoma",0
"571","IPHC-10",12.5,"Pseudamycla sp",0
"572","IPHC-10",12.5,"Pterynotis triformis",0
"573","IPHC-10",12.5,"Pyrgiscus fusca.y",0
"574","IPHC-10",12.5,"Radiocondyla adelaideana",0
"575","IPHC-10",12.5,"Raeta pulchella",0
"576","IPHC-10",12.5,"Retusa sp_.y",0
"577","IPHC-10",12.5,"Retusa sp_ 2",0
"578","IPHC-10",12.5,"Salinator fragilis",0
"579","IPHC-10",12.5,"Sassia (Cymatiella) verucosa",0
"580","IPHC-10",12.5,"Scissurella atkinsoni.y",0
"581","IPHC-10",12.5,"Seila crocea.y",0
"582","IPHC-10",12.5,"Sigapatella calytraeformis",0
"583","IPHC-10",12.5,"Singuinella pygmaeoides",0
"584","IPHC-10",12.5,"Sinum zonale",0
"585","IPHC-10",12.5,"Siphonochelus syringianus",0
"586","IPHC-10",12.5,"Solamen recens (check)",0
"587","IPHC-10",12.5,"Solen vaginoides",0
"588","IPHC-10",12.5,"Spisula (Notospisula) trigonella.y",0
"589","IPHC-10",12.5,"Syrnola bifasciata.y",0
"590","IPHC-10",12.5,"Tahunanina subalata.y",0
"591","IPHC-10",12.5,"Tatea rufilabris",0
"592","IPHC-10",12.5,"Tawera gallinulla",0
"593","IPHC-10",12.5,"Tellina margaratina",0
"594","IPHC-10",12.5,"Tellina botanica",0
"595","IPHC-10",12.5,"Tellina deltoides.y",0
"596","IPHC-10",12.5,"Theora lubrica.y",0
"597","IPHC-10",12.5,"Theora fragilis.y",0
"598","IPHC-10",12.5,"Thracia cf myodoroides.y",0
"599","IPHC-10",12.5,"Thyasira adelaideana",0
"600","IPHC-10",12.5,"Timoclea (Chioneryx) cardioides.y",0
"601","IPHC-10",12.5,"Venericardia bimaculata.y",0
"602","IPHC-10",12.5,"Venerupis largillierti.y",0
"603","IPHC-10",12.5,"Venerupis anomala.y",0
"604","IPHC-10",12.5,"Volvulella rostrata (check).y",0
"605","IPHC-10",12.5,"Waimatea obscura",0
"606","IPHC-10",12.5,"Wallucina assimilis.y",0
"607","IPHC-10",12.5,"Zafra atkinsoni.y",0
"608","IPHC-10",12.5,"Zafra fulgida",0
"609","IPHC-10",12.5,"Faunal mid-depth.y",0
"610","IPHC-10",12.5,"MDS code old",0
"611","IPHC-10",12.5,"MDS code",0
"612","IPHC-10",12.5,"Bassina disjecta",0
"613","IPHC-10",12.5,"Bittium granarium",0
"614","IPHC-10",12.5,"Biv APA.y",0
"615","IPHC-10",12.5,"Biv CV",0
"616","IPHC-10",12.5,"Biv FD",0
"617","IPHC-10",12.5,"Biv FE.y",0
"618","IPHC-10",12.5,"Biv FF",0
"619","IPHC-10",12.5,"Biv FH",0
"620","IPHC-10",12.5,"Callista (Notocallista) diemenensis",0
"621","IPHC-10",12.5,"Cardita sp?",0
"622","IPHC-10",12.5,"Chemnitzia mariae",0
"623","IPHC-10",12.5,"Clanculus philippi",0
"624","IPHC-10",12.5,"Corbula (Varicorbula) gibba",0
"625","IPHC-10",12.5,"Cuspidaria brazieri  (check)",0
"626","IPHC-10",12.5,"Cystiscus angasi",0
"627","IPHC-10",12.5,"Diala suturalis",0
"628","IPHC-10",12.5,"Dolicrossea labiata",0
"629","IPHC-10",12.5,"Dosinia caerulea",0
"630","IPHC-10",12.5,"Dosinia crocea (check)",0
"631","IPHC-10",12.5,"Dosinia victoriae",0
"632","IPHC-10",12.5,"Electroma (Electroma) georgiana",0
"633","IPHC-10",12.5,"Equichlamys bifrons",0
"634","IPHC-10",12.5,"Ethminolia mayi.y",0
"635","IPHC-10",12.5,"Fulvia tenuicostata",0
"636","IPHC-10",12.5,"Gast EJ.y",0
"637","IPHC-10",12.5,"Gast EK",0
"638","IPHC-10",12.5,"Gazameda gunnii",0
"639","IPHC-10",12.5,"Guraleus alucinans.y",0
"640","IPHC-10",12.5,"Hemitoma subemarginata",0
"641","IPHC-10",12.5,"Hiatella australis",0
"642","IPHC-10",12.5,"Katelysia scalarina",0
"643","IPHC-10",12.5,"Lasaea australis",0
"644","IPHC-10",12.5,"Leionucula obliqua.y",0
"645","IPHC-10",12.5,"Limpet D.y",0
"646","IPHC-10",12.5,"Maoricolpus roseus",0
"647","IPHC-10",12.5,"Melliteryx acupuncta",0
"648","IPHC-10",12.5,"Mimachlamys asperrima",0
"649","IPHC-10",12.5,"Musculus sp_.y",0
"650","IPHC-10",12.5,"Myadora brevis",0
"651","IPHC-10",12.5,"Mysella donaciformis",0
"652","IPHC-10",12.5,"Nassarius nigellus",0
"653","IPHC-10",12.5,"Nemocardium (Pratulum) thetidis",0
"654","IPHC-10",12.5,"Nozeba topaziaca",0
"655","IPHC-10",12.5,"Nucula sp A",0
"656","IPHC-10",12.5,"Nuculana (Propeleda) ensicula.y",0
"657","IPHC-10",12.5,"Ostrea angasi",0
"658","IPHC-10",12.5,"Pecten fumatus",0
"659","IPHC-10",12.5,"Philine sp or retusa sp?",0
"660","IPHC-10",12.5,"Pisinna frenchiensis",0
"661","IPHC-10",12.5,"Placamen placidum",0
"662","IPHC-10",12.5,"Retusa sp_",0
"663","IPHC-10",12.5,"Spisula (Notospisula) trigonella",0
"664","IPHC-10",12.5,"Tatea rufilabris.y",0
"665","IPHC-10",12.5,"Tellina (Macomona) margaratina.y",0
"666","IPHC-10",12.5,"Theora lubrica",0
"667","IPHC-10",12.5,"Theora fragilis",0
"668","IPHC-10",12.5,"Thyasira adelaideana.y",0
"669","IPHC-10",12.5,"Timoclea (Chioneryx) cardioides",0
"670","IPHC-10",12.5,"Venericardia bimaculata",0
"671","IPHC-10",12.5,"Venerupis (Venerupis) anomala",0
"672","IPHC-10",12.5,"Zafra atkinsoni",0
"673","IPHC-10",22.5,"Agatha simplex",0
"674","IPHC-10",22.5,"Alaba monile",0
"675","IPHC-10",22.5,"Alaba translucida",0
"676","IPHC-10",22.5,"Assiminea tasmanica",0
"677","IPHC-10",22.5,"Austrocochlea sp",0
"678","IPHC-10",22.5,"Bankivia fasciatus",0
"679","IPHC-10",22.5,"Bassina disjecta",0
"680","IPHC-10",22.5,"Bittium granarium",0
"681","IPHC-10",22.5,"Biv APA",0
"682","IPHC-10",22.5,"Biv CP",0
"683","IPHC-10",22.5,"Biv CV",0
"684","IPHC-10",22.5,"Biv D",0
"685","IPHC-10",22.5,"Biv EP",0
"686","IPHC-10",22.5,"Biv ET",1
"687","IPHC-10",22.5,"Biv EW",0
"688","IPHC-10",22.5,"Biv FB",0
"689","IPHC-10",22.5,"Biv FC",0
"690","IPHC-10",22.5,"Biv FE",0
"691","IPHC-10",22.5,"Biv FI",0
"692","IPHC-10",22.5,"Biv FJ",0
"693","IPHC-10",22.5,"Biv FK",0
"694","IPHC-10",22.5,"Biv Z",0
"695","IPHC-10",22.5,"Callista (Notocallista) diemenensis",2
"696","IPHC-10",22.5,"Cardita excavata",0
"697","IPHC-10",22.5,"Chemnitzia mariae",0
"698","IPHC-10",22.5,"Bembicium sp",0
"699","IPHC-10",22.5,"Clanculus sp_",0
"700","IPHC-10",22.5,"Corbula (Varicorbula) gibba",2
"701","IPHC-10",22.5,"Crassostrea gigas",0
"702","IPHC-10",22.5,"Cuspidaria brazieri  (check)",13
"703","IPHC-10",22.5,"Diala suturalis",2
"704","IPHC-10",22.5,"Dolicrossea labiata",0
"705","IPHC-10",22.5,"Dosinia caerulea",0
"706","IPHC-10",22.5,"Dosinia crocea (check)",0
"707","IPHC-10",22.5,"Dosinia victoriae",0
"708","IPHC-10",22.5,"Electroma (Electroma) georgiana",0
"709","IPHC-10",22.5,"Equichlamys bifrons",0
"710","IPHC-10",22.5,"Fulvia tenuicostata",17
"711","IPHC-10",22.5,"Fusinus novohollandiae",0
"712","IPHC-10",22.5,"Gast EI",0
"713","IPHC-10",22.5,"Gast EJ",0
"714","IPHC-10",22.5,"Gast_ E",1
"715","IPHC-10",22.5,"Gast_ EC",1
"716","IPHC-10",22.5,"Gast_ ED",0
"717","IPHC-10",22.5,"Gast_ EF",0
"718","IPHC-10",22.5,"Gast_ EH",0
"719","IPHC-10",22.5,"Gastrochaena (Gastrochaena) tasmanica",0
"720","IPHC-10",22.5,"Gazameda gunnii",0
"721","IPHC-10",22.5,"Guraleus alucinans",0
"722","IPHC-10",22.5,"Hemitoma subemarginata",0
"723","IPHC-10",22.5,"Hiatella australis",12
"724","IPHC-10",22.5,"Hydrococcus brazieri",0
"725","IPHC-10",22.5,"Isotriphora sp",0
"726","IPHC-10",22.5,"Katelysia rhytiphora",0
"727","IPHC-10",22.5,"Katelysia scalarina",0
"728","IPHC-10",22.5,"Lasaea australis",0
"729","IPHC-10",22.5,"Laternula spp or Periploma (Offadesma) angasi",0
"730","IPHC-10",22.5,"Leionucula obliqua",0
"731","IPHC-10",22.5,"Limpet A",0
"732","IPHC-10",22.5,"Limpet D",0
"733","IPHC-10",22.5,"Litozamia brazieri",0
"734","IPHC-10",22.5,"Mactra (Electomactra) antecedens",0
"735","IPHC-10",22.5,"Maoricolpus roseus",1
"736","IPHC-10",22.5,"Melliteryx acupuncta",0
"737","IPHC-10",22.5,"Mimachlamys asperrima",0
"738","IPHC-10",22.5,"Miralda suprasculpta",0
"739","IPHC-10",22.5,"Mitrella tayloriana?",0
"740","IPHC-10",22.5,"Musculus sp_",0
"741","IPHC-10",22.5,"Myadora sp_",6
"742","IPHC-10",22.5,"Myrtea (Myrtea) mayi",0
"743","IPHC-10",22.5,"Mysella cf_ lactea",0
"744","IPHC-10",22.5,"Mysella donaciformis",0
"745","IPHC-10",22.5,"Nassarius nigellus",5
"746","IPHC-10",22.5,"Nassarius pauperatus",1
"747","IPHC-10",22.5,"Nemocardium (Pratulum) thetidis",11
"748","IPHC-10",22.5,"Nozeba topaziaca",1
"749","IPHC-10",22.5,"Nucula coura?",0
"750","IPHC-10",22.5,"Odostomia occultidens",0
"751","IPHC-10",22.5,"Ostrea angasi",0
"752","IPHC-10",22.5,"Paphies (Atactodea) erycinaea",0
"753","IPHC-10",22.5,"Parathyasira cf resupina",0
"754","IPHC-10",22.5,"Pecten fumatus",2
"755","IPHC-10",22.5,"Penion mandarinus",0
"756","IPHC-10",22.5,"Petricola (Velargilla) rubiginosa",0
"757","IPHC-10",22.5,"Phasianotrochus rutilus",0
"758","IPHC-10",22.5,"Philine angasi",0
"759","IPHC-10",22.5,"Philine sp or retusa sp?",0
"760","IPHC-10",22.5,"Placamen placidum",8
"761","IPHC-10",22.5,"Pyrgiscus fusca",0
"762","IPHC-10",22.5,"Retusa sp_",0
"763","IPHC-10",22.5,"Scissurella atkinsoni",0
"764","IPHC-10",22.5,"Seila crocea",0
"765","IPHC-10",22.5,"Spisula (Notospisula) trigonella",0
"766","IPHC-10",22.5,"Syrnola bifasciata",0
"767","IPHC-10",22.5,"Tahunanina subalata",0
"768","IPHC-10",22.5,"Tellina (Macomona) margaratina",2
"769","IPHC-10",22.5,"Tellina deltoides",0
"770","IPHC-10",22.5,"Theora lubrica",1
"771","IPHC-10",22.5,"Theora fragilis",0
"772","IPHC-10",22.5,"Thracia cf myodoroides",0
"773","IPHC-10",22.5,"Thyasira adelaideana (fragments?)",2
"774","IPHC-10",22.5,"Timoclea (Chioneryx) cardioides",47
"775","IPHC-10",22.5,"Venericardia bimaculata",3
"776","IPHC-10",22.5,"Venerupis largillierti",0
"777","IPHC-10",22.5,"Venerupis anomala",0
"778","IPHC-10",22.5,"Volvulella rostrata (check)",0
"779","IPHC-10",22.5,"Wallucina assimilis",0
"780","IPHC-10",22.5,"Zafra atkinsoni",0
"781","IPHC-10",22.5,"Zalapais inscripta?",0
"782","IPHC-10",22.5,"Mid-depth",0
"783","IPHC-10",22.5,"MDS code old.y",0
"784","IPHC-10",22.5,"MDS code.y",0
"785","IPHC-10",22.5,"?Eugaimardia sp_",0
"786","IPHC-10",22.5,"Agatha simplex.y",0
"787","IPHC-10",22.5,"Alaba monile.y",0
"788","IPHC-10",22.5,"Alaba translucida.y",0
"789","IPHC-10",22.5,"Alvania (alvania) fasciata",0
"790","IPHC-10",22.5,"Amphithalamus obesus",0
"791","IPHC-10",22.5,"Ascorbis victoriae",0
"792","IPHC-10",22.5,"Asperdaphne sp",0
"793","IPHC-10",22.5,"Assiminea tasmanica.y",0
"794","IPHC-10",22.5,"Austrocochlea brevis",0
"795","IPHC-10",22.5,"Austrocochlea odontis",0
"796","IPHC-10",22.5,"Austromitra analogica",0
"797","IPHC-10",22.5,"Austrorissopsis consobrina",0
"798","IPHC-10",22.5,"Bankivia fasciata",0
"799","IPHC-10",22.5,"Bassina disjecta.y",0
"800","IPHC-10",22.5,"Belloliva brazieri",0
"801","IPHC-10",22.5,"Bembicium melanostomum (check)",0
"802","IPHC-10",22.5,"Bittium granarium.y",0
"803","IPHC-10",22.5,"Biv AK",0
"804","IPHC-10",22.5,"Biv AP",0
"805","IPHC-10",22.5,"Biv CP.y",0
"806","IPHC-10",22.5,"Biv CT",0
"807","IPHC-10",22.5,"Biv CV.y",0
"808","IPHC-10",22.5,"Biv D.y",0
"809","IPHC-10",22.5,"Biv DB",0
"810","IPHC-10",22.5,"Biv DM",0
"811","IPHC-10",22.5,"Biv DO",0
"812","IPHC-10",22.5,"Biv DS",0
"813","IPHC-10",22.5,"Biv DT",0
"814","IPHC-10",22.5,"Biv EF",0
"815","IPHC-10",22.5,"Biv EG",0
"816","IPHC-10",22.5,"Biv EP.y",0
"817","IPHC-10",22.5,"Biv EY",0
"818","IPHC-10",22.5,"Biv FA",0
"819","IPHC-10",22.5,"Callista (Notocallista) diemenensis.y",0
"820","IPHC-10",22.5,"Cardita excavata.y",0
"821","IPHC-10",22.5,"cf Benthoxystus petterdi",0
"822","IPHC-10",22.5,"cf Mesoginella pygmaeoides",0
"823","IPHC-10",22.5,"cf Nuculana (Scaeoleda) comita",0
"824","IPHC-10",22.5,"Chemnitzia mariae.y",0
"825","IPHC-10",22.5,"Clanculus sp_.y",0
"826","IPHC-10",22.5,"Clathrus minora",0
"827","IPHC-10",22.5,"Colpospira (Ctenocolpus) australis",0
"828","IPHC-10",22.5,"Corbula (Varicorbula) gibba.y",0
"829","IPHC-10",22.5,"Crassitoniella erratica erratica",0
"830","IPHC-10",22.5,"Cratis new species",0
"831","IPHC-10",22.5,"Cuspidaria brazieri  (check).y",0
"832","IPHC-10",22.5,"Dentimitrella sp",0
"833","IPHC-10",22.5,"Diala suturalis.y",0
"834","IPHC-10",22.5,"Diplodonta tasmanica",0
"835","IPHC-10",22.5,"Divalucina cumingi",0
"836","IPHC-10",22.5,"Dolicrossea labiata.y",0
"837","IPHC-10",22.5,"Dosinia caerulea.y",0
"838","IPHC-10",22.5,"Dosinia crocea (check).y",0
"839","IPHC-10",22.5,"Dosinia victoriae.y",0
"840","IPHC-10",22.5,"Electroma (Electroma) georgiana.y",0
"841","IPHC-10",22.5,"Epicodakia tatei",0
"842","IPHC-10",22.5,"Equichlamys bifrons.y",0
"843","IPHC-10",22.5,"Ethminolia mayi",0
"844","IPHC-10",22.5,"Etrema denseplicata",0
"845","IPHC-10",22.5,"Fossarina (Minopa) legrandi",0
"846","IPHC-10",22.5,"Fossarina (Minopa) tasmanica",0
"847","IPHC-10",22.5,"Friginatica beddomei",0
"848","IPHC-10",22.5,"Fulvia tenuicostata.y",0
"849","IPHC-10",22.5,"Fusinus novohollandiae.y",0
"850","IPHC-10",22.5,"Gari (Gari) livida",0
"851","IPHC-10",22.5,"Gast_ AU",0
"852","IPHC-10",22.5,"Gast_ DW",0
"853","IPHC-10",22.5,"Gastrochaena (Gastrochaena) tasmanica.y",0
"854","IPHC-10",22.5,"Gazameda gunnii.y",0
"855","IPHC-10",22.5,"Guraleus sp",0
"856","IPHC-10",22.5,"Hemitoma subemarginata.y",0
"857","IPHC-10",22.5,"Hiatella australis.y",0
"858","IPHC-10",22.5,"Irus (Irus) carditoides",0
"859","IPHC-10",22.5,"Katelysia rhytiphora.y",0
"860","IPHC-10",22.5,"Katelysia scalarina.y",0
"861","IPHC-10",22.5,"Kellia sp_",0
"862","IPHC-10",22.5,"Lasaea australis.y",0
"863","IPHC-10",22.5,"Laternula spp or Periploma (Offadesma) angasi.y",0
"864","IPHC-10",22.5,"Leionucula sp",0
"865","IPHC-10",22.5,"Lepsiella vinosa (check)",0
"866","IPHC-10",22.5,"Limpets",0
"867","IPHC-10",22.5,"Lironoba australis",0
"868","IPHC-10",22.5,"Litozamia brazieri.y",0
"869","IPHC-10",22.5,"Mactra (Electomactra) antecedens.y",0
"870","IPHC-10",22.5,"Maoricolpus roseus.y",0
"871","IPHC-10",22.5,"Melliteryx acupuncta.y",0
"872","IPHC-10",22.5,"Mimachlamys asperrima.y",0
"873","IPHC-10",22.5,"Mitrella tayloriana?.y",0
"874","IPHC-10",22.5,"Montacuta semiradiata",0
"875","IPHC-10",22.5,"Musculus sp",0
"876","IPHC-10",22.5,"Mussels",0
"877","IPHC-10",22.5,"Myadora sp_.y",0
"878","IPHC-10",22.5,"Myrtea (Myrtea) mayi.y",0
"879","IPHC-10",22.5,"Myrtea botanica?",0
"880","IPHC-10",22.5,"Mysella cf_ lactea.y",0
"881","IPHC-10",22.5,"Mysella donaciformis.y",0
"882","IPHC-10",22.5,"Nassarius nigellus.y",0
"883","IPHC-10",22.5,"Nassarius pauperatus.y",0
"884","IPHC-10",22.5,"Neilo australis",0
"885","IPHC-10",22.5,"Nemocardium (Pratulum) thetidis.y",0
"886","IPHC-10",22.5,"Nozeba topaziaca.y",0
"887","IPHC-10",22.5,"Nucula sp",0
"888","IPHC-10",22.5,"Nuculana (Propeleda) ensicula",0
"889","IPHC-10",22.5,"Nuculana crassa",0
"890","IPHC-10",22.5,"Operculum A",0
"891","IPHC-10",22.5,"Ostrea angasi.y",0
"892","IPHC-10",22.5,"Paphies (Atactodea) erycinaea.y",0
"893","IPHC-10",22.5,"Parathyasira cf resupina.y",0
"894","IPHC-10",22.5,"Passmaditta cf jungermanniae",0
"895","IPHC-10",22.5,"Pecten fumatus.y",0
"896","IPHC-10",22.5,"Penion mandarinus.y",0
"897","IPHC-10",22.5,"Petricola (Velargilla) rubiginosa.y",0
"898","IPHC-10",22.5,"Phasianella australis",0
"899","IPHC-10",22.5,"Phasianotrochus rutilus.y",0
"900","IPHC-10",22.5,"Philine angasi.y",0
"901","IPHC-10",22.5,"Philine sp or retusa sp?.y",0
"902","IPHC-10",22.5,"Pisinna sp",0
"903","IPHC-10",22.5,"Placamen placidum.y",0
"904","IPHC-10",22.5,"Plesiotrochus monachus",0
"905","IPHC-10",22.5,"Polinices (Glossaulax) didyma",0
"906","IPHC-10",22.5,"Pseudamycla miltostoma",0
"907","IPHC-10",22.5,"Pseudamycla sp",0
"908","IPHC-10",22.5,"Pterynotis triformis",0
"909","IPHC-10",22.5,"Pyrgiscus fusca.y",0
"910","IPHC-10",22.5,"Radiocondyla adelaideana",0
"911","IPHC-10",22.5,"Raeta pulchella",0
"912","IPHC-10",22.5,"Retusa sp_.y",0
"913","IPHC-10",22.5,"Retusa sp_ 2",0
"914","IPHC-10",22.5,"Salinator fragilis",0
"915","IPHC-10",22.5,"Sassia (Cymatiella) verucosa",0
"916","IPHC-10",22.5,"Scissurella atkinsoni.y",0
"917","IPHC-10",22.5,"Seila crocea.y",0
"918","IPHC-10",22.5,"Sigapatella calytraeformis",0
"919","IPHC-10",22.5,"Singuinella pygmaeoides",0
"920","IPHC-10",22.5,"Sinum zonale",0
"921","IPHC-10",22.5,"Siphonochelus syringianus",0
"922","IPHC-10",22.5,"Solamen recens (check)",0
"923","IPHC-10",22.5,"Solen vaginoides",0
"924","IPHC-10",22.5,"Spisula (Notospisula) trigonella.y",0
"925","IPHC-10",22.5,"Syrnola bifasciata.y",0
"926","IPHC-10",22.5,"Tahunanina subalata.y",0
"927","IPHC-10",22.5,"Tatea rufilabris",0
"928","IPHC-10",22.5,"Tawera gallinulla",0
"929","IPHC-10",22.5,"Tellina margaratina",0
"930","IPHC-10",22.5,"Tellina botanica",0
"931","IPHC-10",22.5,"Tellina deltoides.y",0
"932","IPHC-10",22.5,"Theora lubrica.y",0
"933","IPHC-10",22.5,"Theora fragilis.y",0
"934","IPHC-10",22.5,"Thracia cf myodoroides.y",0
"935","IPHC-10",22.5,"Thyasira adelaideana",0
"936","IPHC-10",22.5,"Timoclea (Chioneryx) cardioides.y",0
"937","IPHC-10",22.5,"Venericardia bimaculata.y",0
"938","IPHC-10",22.5,"Venerupis largillierti.y",0
"939","IPHC-10",22.5,"Venerupis anomala.y",0
"940","IPHC-10",22.5,"Volvulella rostrata (check).y",0
"941","IPHC-10",22.5,"Waimatea obscura",0
"942","IPHC-10",22.5,"Wallucina assimilis.y",0
"943","IPHC-10",22.5,"Zafra atkinsoni.y",0
"944","IPHC-10",22.5,"Zafra fulgida",0
"945","IPHC-10",22.5,"Faunal mid-depth.y",0
"946","IPHC-10",22.5,"MDS code old",0
"947","IPHC-10",22.5,"MDS code",0
"948","IPHC-10",22.5,"Bassina disjecta",0
"949","IPHC-10",22.5,"Bittium granarium",0
"950","IPHC-10",22.5,"Biv APA.y",0
"951","IPHC-10",22.5,"Biv CV",0
"952","IPHC-10",22.5,"Biv FD",0
"953","IPHC-10",22.5,"Biv FE.y",0
"954","IPHC-10",22.5,"Biv FF",0
"955","IPHC-10",22.5,"Biv FH",0
"956","IPHC-10",22.5,"Callista (Notocallista) diemenensis",0
"957","IPHC-10",22.5,"Cardita sp?",0
"958","IPHC-10",22.5,"Chemnitzia mariae",0
"959","IPHC-10",22.5,"Clanculus philippi",0
"960","IPHC-10",22.5,"Corbula (Varicorbula) gibba",0
"961","IPHC-10",22.5,"Cuspidaria brazieri  (check)",0
"962","IPHC-10",22.5,"Cystiscus angasi",0
"963","IPHC-10",22.5,"Diala suturalis",0
"964","IPHC-10",22.5,"Dolicrossea labiata",0
"965","IPHC-10",22.5,"Dosinia caerulea",0
"966","IPHC-10",22.5,"Dosinia crocea (check)",0
"967","IPHC-10",22.5,"Dosinia victoriae",0
"968","IPHC-10",22.5,"Electroma (Electroma) georgiana",0
"969","IPHC-10",22.5,"Equichlamys bifrons",0
"970","IPHC-10",22.5,"Ethminolia mayi.y",0
"971","IPHC-10",22.5,"Fulvia tenuicostata",0
"972","IPHC-10",22.5,"Gast EJ.y",0
"973","IPHC-10",22.5,"Gast EK",0
"974","IPHC-10",22.5,"Gazameda gunnii",0
"975","IPHC-10",22.5,"Guraleus alucinans.y",0
"976","IPHC-10",22.5,"Hemitoma subemarginata",0
"977","IPHC-10",22.5,"Hiatella australis",0
"978","IPHC-10",22.5,"Katelysia scalarina",0
"979","IPHC-10",22.5,"Lasaea australis",0
"980","IPHC-10",22.5,"Leionucula obliqua.y",0
"981","IPHC-10",22.5,"Limpet D.y",0
"982","IPHC-10",22.5,"Maoricolpus roseus",0
"983","IPHC-10",22.5,"Melliteryx acupuncta",0
"984","IPHC-10",22.5,"Mimachlamys asperrima",0
"985","IPHC-10",22.5,"Musculus sp_.y",0
"986","IPHC-10",22.5,"Myadora brevis",0
"987","IPHC-10",22.5,"Mysella donaciformis",0
"988","IPHC-10",22.5,"Nassarius nigellus",0
"989","IPHC-10",22.5,"Nemocardium (Pratulum) thetidis",0
"990","IPHC-10",22.5,"Nozeba topaziaca",0
"991","IPHC-10",22.5,"Nucula sp A",0
"992","IPHC-10",22.5,"Nuculana (Propeleda) ensicula.y",0
"993","IPHC-10",22.5,"Ostrea angasi",0
"994","IPHC-10",22.5,"Pecten fumatus",0
"995","IPHC-10",22.5,"Philine sp or retusa sp?",0
"996","IPHC-10",22.5,"Pisinna frenchiensis",0
"997","IPHC-10",22.5,"Placamen placidum",0
"998","IPHC-10",22.5,"Retusa sp_",0
"999","IPHC-10",22.5,"Spisula (Notospisula) trigonella",0
"1000","IPHC-10",22.5,"Tatea rufilabris.y",0
