Site_name,Site_location,Site_code,Mid_depth_cm,Sieve_size_mm,Condition,Species_code,Species_name,Abundance
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,4,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,4,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MGN1,Nassarius nigellus,2
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2.8,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPX55,Corbula gibba,1
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,2,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPN1,Ennucula obliqua,1
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1.4,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MGX30,#N/A,1
North_End_Ralphs_Bay,Derwent,IPHC13,2.5,1,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MGN1,Nassarius nigellus,1
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPV1,Placamen placidum,1
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,4,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPX15,Hiatella australis,1
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPX8,Pratulum thetidis,1
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2.8,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPN1,Ennucula obliqua,1
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPX15,Hiatella australis,1
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MGN1,Nassarius nigellus,2
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,2,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPX15,Hiatella australis,1
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1.4,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,12.5,1,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPV1,Placamen placidum,1
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPV4,Timoclea sp.4,1
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,4,Dead,MXX3,#N/A,1
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPV4,Timoclea sp.4,4
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2.8,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPN1,Ennucula obliqua,1
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPX15,Hiatella australis,1
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MGN1,Nassarius nigellus,2
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPV4,Timoclea sp.4,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,2,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPX15,Hiatella australis,4
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPV4,Timoclea sp.4,1
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1.4,Dead,MXX3,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPX14,Channelaxinus adelaideanus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPX55,Corbula gibba,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPN1,Ennucula obliqua,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPX23,Fulvia tenuicostata,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPX15,Hiatella australis,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MGN1,Nassarius nigellus,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPV1,Placamen placidum,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPX8,Pratulum thetidis,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPV4,Timoclea sp.4,1
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPO7,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MPV20,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MGX30,#N/A,0
North_End_Ralphs_Bay,Derwent,IPHC13,22.5,1,Dead,MXX3,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGE3,Anabathrid sp.3,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGI2,Bedeva paivae,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGL1,Cacozeliana granarium,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX58,Cardita aviculina,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPN1,Ennucula obliqua,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX23,Fulvia tenuicostata,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPL5,Lucinid sp.5,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX9,Myadora albida,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGN1,Nassarius nigellus,1
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGT1,Phasianotrochus irisodontes,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX8,Pratulum thetidis,1
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGP11,Pyramidellid sp.11,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGP2,Syrnola bifasciata,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPV4,Timoclea sp.4,1
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGP6,Turbonilla sp.,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGT17,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MXX3,#N/A,1
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MGX31,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,4,Dead,MPO8,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGE3,Anabathrid sp.3,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGI2,Bedeva paivae,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGL1,Cacozeliana granarium,1
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX58,Cardita aviculina,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPN1,Ennucula obliqua,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX23,Fulvia tenuicostata,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPL5,Lucinid sp.5,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX9,Myadora albida,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGT1,Phasianotrochus irisodontes,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX8,Pratulum thetidis,2
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGP11,Pyramidellid sp.11,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGP2,Syrnola bifasciata,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPV4,Timoclea sp.4,1
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGP6,Turbonilla sp.,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGT17,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MXX3,#N/A,1
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MGX31,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2.8,Dead,MPO8,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGE3,Anabathrid sp.3,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGI2,Bedeva paivae,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGL1,Cacozeliana granarium,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX58,Cardita aviculina,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPN1,Ennucula obliqua,1
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX23,Fulvia tenuicostata,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPL5,Lucinid sp.5,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX9,Myadora albida,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGT1,Phasianotrochus irisodontes,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX8,Pratulum thetidis,1
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGP11,Pyramidellid sp.11,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,2.5,2,Dead,MGP2,Syrnola bifasciata,0
