Site Code,Faunal mid-depth.x,Species name,Old_core_data_Dead_abundance,Site_code,Species_name,New_VV_grab_data_Live_abundance,New_core_data_Dead_abundance
IPHC-27,2.5,Operculum A,0,IPHC27,Operculum A,NA,NA
IPHC-27,2.5,Ostrea (Eostrea) angasi,0,IPHC27,Ostrea (Eostrea) angasi,NA,NA
IPHC-27,2.5,Paphies (Atactodea) erycinaea,0,IPHC27,Paphies (Atactodea) erycinaea,NA,NA
IPHC-27,2.5,Parathyasira cf resupina,0,IPHC27,Parathyasira cf resupina,NA,NA
IPHC-27,2.5,Passmaditta cf jungermanniae,0,IPHC27,Passmaditta cf jungermanniae,NA,NA
IPHC-27,2.5,Pecten fumatus,0,IPHC27,Pecten fumatus,NA,NA
IPHC-27,2.5,Penion mandarinus,0,IPHC27,Penion mandarinus,NA,NA
IPHC-27,2.5,Petricola (Velargilla) rubiginosa,0,IPHC27,Petricola (Velargilla) rubiginosa,NA,NA
IPHC-27,2.5,Phasianella australis,0,IPHC27,Phasianella australis,NA,NA
IPHC-27,2.5,Phasianotrochus irisodontes,0,IPHC27,Phasianotrochus irisodontes,NA,NA
IPHC-27,2.5,Philine sp.3,0,IPHC27,Philine sp.3,NA,NA
IPHC-27,2.5,Philine sp or retusa sp?,0,IPHC27,Philine sp or retusa sp?,NA,NA
IPHC-27,2.5,Pisinna sp,0,IPHC27,Pisinna sp,NA,NA
IPHC-27,2.5,Placamen placidum,0,IPHC27,Placamen placidum,NA,NA
IPHC-27,2.5,Plesiotrochus monachus,0,IPHC27,Plesiotrochus monachus,NA,NA
IPHC-27,2.5,Polinices (Glossaulax) didyma,0,IPHC27,Polinices (Glossaulax) didyma,NA,NA
IPHC-27,2.5,Pseudamycla miltostoma,0,IPHC27,Pseudamycla miltostoma,NA,NA
IPHC-27,2.5,Pseudamycla sp,0,IPHC27,Pseudamycla sp,NA,NA
IPHC-27,2.5,Pterynotis triformis,0,IPHC27,Pterynotis triformis,NA,NA
IPHC-27,2.5,Pyrgiscus fusca,0,IPHC27,Pyrgiscus fusca,NA,NA
IPHC-27,2.5,Radiocondyla adelaideana,0,IPHC27,Radiocondyla adelaideana,NA,NA
IPHC-27,2.5,Raeta pulchella,0,IPHC27,Raeta pulchella,NA,NA
IPHC-27,2.5,Retusa atkinsoni,0,IPHC27,Retusa atkinsoni,NA,NA
IPHC-27,2.5,Retusa atkinsoni,0,IPHC27,Retusa atkinsoni,NA,NA
IPHC-27,2.5,Salinator fragilis,0,IPHC27,Salinator fragilis,NA,NA
IPHC-27,2.5,Sassia (Cymatiella) verucosa,0,IPHC27,Sassia (Cymatiella) verucosa,NA,NA
IPHC-27,2.5,Scissurella atkinsoni,0,IPHC27,Scissurella atkinsoni,NA,NA
IPHC-27,2.5,Seila crocea,0,IPHC27,Seila crocea,NA,NA
IPHC-27,2.5,Sigapatella calytraeformis,0,IPHC27,Sigapatella calytraeformis,NA,NA
IPHC-27,2.5,Singuinella pygmaeoides,0,IPHC27,Singuinella pygmaeoides,NA,NA
IPHC-27,2.5,Sinum zonale,0,IPHC27,Sinum zonale,NA,NA
IPHC-27,2.5,Siphonochelus syringianus,0,IPHC27,Siphonochelus syringianus,NA,NA
IPHC-27,2.5,Solamen recens (check),0,IPHC27,Solamen recens (check),NA,NA
IPHC-27,2.5,Solen vaginoides,0,IPHC27,Solen vaginoides,NA,NA
IPHC-27,2.5,Spisula (Notospisula) trigonella,0,IPHC27,Spisula (Notospisula) trigonella,NA,NA
IPHC-27,2.5,Syrnola bifasciata,0,IPHC27,Syrnola bifasciata,NA,NA
IPHC-27,2.5,Tahunanina subalata,0,IPHC27,Tahunanina subalata,NA,NA
IPHC-27,2.5,Tatea rufilabris,0,IPHC27,Tatea rufilabris,NA,NA
IPHC-27,2.5,Tawera gallinula,0,IPHC27,Tawera gallinula,NA,NA
IPHC-27,2.5,Tellina margaratina,0,IPHC27,Tellina margaratina,NA,NA
IPHC-27,2.5,Tellina botanica,0,IPHC27,Tellina botanica,NA,NA
IPHC-27,2.5,Tellina deltoides,0,IPHC27,Tellina deltoides,NA,NA
IPHC-27,2.5,Theora lubrica,0,IPHC27,Theora lubrica,NA,NA
IPHC-27,2.5,Theora fragilis,0,IPHC27,Theora fragilis,NA,NA
IPHC-27,2.5,Thracia sp.38,0,IPHC27,Thracia sp.38,NA,NA
IPHC-27,2.5,Channelaxinus adelaideanus,0,IPHC27,Channelaxinus adelaideanus,NA,NA
IPHC-27,2.5,Timoclea sp.4,0,IPHC27,Timoclea sp.4,NA,NA
IPHC-27,2.5,Venericardia bimaculata,0,IPHC27,Venericardia bimaculata,NA,NA
IPHC-27,2.5,Irus cf. carditoides,0,IPHC27,Irus cf. carditoides,NA,NA
IPHC-27,2.5,Irus cf. carditoides,0,IPHC27,Irus cf. carditoides,NA,NA
IPHC-27,2.5,Volvulella rostrata (check),0,IPHC27,Volvulella rostrata (check),NA,NA
IPHC-27,2.5,Waimatea obscura,0,IPHC27,Waimatea obscura,NA,NA
IPHC-27,2.5,Wallucina assimilis,0,IPHC27,Wallucina assimilis,NA,NA
IPHC-27,2.5,Zafra atkinsoni,0,IPHC27,Zafra atkinsoni,NA,NA
IPHC-27,2.5,Zafra fulgida,0,IPHC27,Zafra fulgida,NA,NA
IPHC-27,2.5,Faunal mid-depth,0,IPHC27,Faunal mid-depth,NA,NA
IPHC-27,2.5,MDS code old,0,IPHC27,MDS code old,NA,NA
IPHC-27,2.5,MDS code,0,IPHC27,MDS code,NA,NA
IPHC-27,2.5,Bassina disjecta,0,IPHC27,Bassina disjecta,NA,NA
IPHC-27,2.5,Cacozeliana granarium,0,IPHC27,Cacozeliana granarium,NA,NA
IPHC-27,2.5,Biv APA,0,IPHC27,Biv APA,NA,NA
IPHC-27,2.5,Biv CV,0,IPHC27,Biv CV,NA,NA
IPHC-27,2.5,Biv FD,0,IPHC27,Biv FD,NA,NA
IPHC-27,2.5,Biv FE,0,IPHC27,Biv FE,NA,NA
IPHC-27,2.5,Biv FF,0,IPHC27,Biv FF,NA,NA
IPHC-27,2.5,Biv FH,0,IPHC27,Biv FH,NA,NA
IPHC-27,2.5,Callista (Notocallista) diemenensis,0,IPHC27,Callista (Notocallista) diemenensis,NA,NA
IPHC-27,2.5,Cardita aviculina,0,IPHC27,Cardita aviculina,NA,NA
IPHC-27,2.5,Chemnitzia mariae,0,IPHC27,Chemnitzia mariae,NA,NA
IPHC-27,2.5,Clanculus philippi,0,IPHC27,Clanculus philippi,NA,NA
IPHC-27,2.5,Corbula gibba,0,IPHC27,Corbula gibba,NA,NA
IPHC-27,2.5,Plectodon brazieri,0,IPHC27,Plectodon brazieri,NA,NA
IPHC-27,2.5,Cystiscus angasi,0,IPHC27,Cystiscus angasi,NA,NA
IPHC-27,2.5,Diala suturalis,0,IPHC27,Diala suturalis,NA,NA
IPHC-27,2.5,Dolicrossea labiata,0,IPHC27,Dolicrossea labiata,NA,NA
IPHC-27,2.5,Dosinia caerulea,0,IPHC27,Dosinia caerulea,NA,NA
IPHC-27,2.5,Dosinia crocea (check),0,IPHC27,Dosinia crocea (check),NA,NA
IPHC-27,2.5,Dosinia victoriae,0,IPHC27,Dosinia victoriae,NA,NA
IPHC-27,2.5,Electroma (Electroma) georgiana,0,IPHC27,Electroma (Electroma) georgiana,NA,NA
IPHC-27,2.5,Equichlamys bifrons,0,IPHC27,Equichlamys bifrons,NA,NA
IPHC-27,2.5,Ethminolia mayi,0,IPHC27,Ethminolia mayi,NA,NA
IPHC-27,2.5,Fulvia tenuicostata,0,IPHC27,Fulvia tenuicostata,NA,NA
IPHC-27,2.5,Gast EJ,0,IPHC27,Gast EJ,NA,NA
IPHC-27,2.5,Gast EK,0,IPHC27,Gast EK,NA,NA
IPHC-27,2.5,Gazameda gunnii,0,IPHC27,Gazameda gunnii,NA,NA
IPHC-27,2.5,Guraleus sp.1,0,IPHC27,Guraleus sp.1,NA,NA
IPHC-27,2.5,Hemitoma subemarginata,0,IPHC27,Hemitoma subemarginata,NA,NA
IPHC-27,2.5,Hiatella australis,0,IPHC27,Hiatella australis,NA,NA
IPHC-27,2.5,Katelysia scalarina,0,IPHC27,Katelysia scalarina,NA,NA
IPHC-27,2.5,Lasaea australis,0,IPHC27,Lasaea australis,NA,NA
IPHC-27,2.5,Ennucula obliqua,0,IPHC27,Ennucula obliqua,NA,NA
IPHC-27,2.5,Limpet D,0,IPHC27,Limpet D,NA,NA
IPHC-27,2.5,Maoricolpus roseus,0,IPHC27,Maoricolpus roseus,NA,NA
IPHC-27,2.5,Melliteryx acupuncta,0,IPHC27,Melliteryx acupuncta,NA,NA
IPHC-27,2.5,Mimachlamys asperrima,0,IPHC27,Mimachlamys asperrima,NA,NA
IPHC-27,2.5,Musculus impactus,0,IPHC27,Musculus impactus,NA,NA
IPHC-27,2.5,Myadora albida,0,IPHC27,Myadora albida,NA,NA
IPHC-27,2.5,Mysella donaciformis,0,IPHC27,Mysella donaciformis,NA,NA
IPHC-27,2.5,Nassarius nigellus,0,IPHC27,Nassarius nigellus,NA,NA
IPHC-27,2.5,Pratulum thetidis,0,IPHC27,Pratulum thetidis,NA,NA
IPHC-27,2.5,Nozeba topaziaca,0,IPHC27,Nozeba topaziaca,NA,NA
IPHC-27,2.5,Ennucula obliqua,0,IPHC27,Ennucula obliqua,NA,NA
IPHC-27,2.5,Nuculana (Propeleda) ensicula,0,IPHC27,Nuculana (Propeleda) ensicula,NA,NA
IPHC-27,2.5,Ostrea (Eostrea) angasi,0,IPHC27,Ostrea (Eostrea) angasi,NA,NA
IPHC-27,2.5,Pecten fumatus,0,IPHC27,Pecten fumatus,NA,NA
IPHC-27,2.5,Philine sp or retusa sp?,0,IPHC27,Philine sp or retusa sp?,NA,NA
IPHC-27,2.5,Pisinna frenchiensis,0,IPHC27,Pisinna frenchiensis,NA,NA
IPHC-27,2.5,Placamen placidum,0,IPHC27,Placamen placidum,NA,NA
IPHC-27,2.5,Retusa atkinsoni,0,IPHC27,Retusa atkinsoni,NA,NA
IPHC-27,2.5,Spisula (Notospisula) trigonella,0,IPHC27,Spisula (Notospisula) trigonella,NA,NA
IPHC-27,2.5,Tatea rufilabris,0,IPHC27,Tatea rufilabris,NA,NA
IPHC-27,2.5,Tellina (Macomona) margaratina,0,IPHC27,Tellina (Macomona) margaratina,NA,NA
IPHC-27,2.5,Theora lubrica,0,IPHC27,Theora lubrica,NA,NA
IPHC-27,2.5,Theora fragilis,0,IPHC27,Theora fragilis,NA,NA
IPHC-27,2.5,Channelaxinus adelaideanus,0,IPHC27,Channelaxinus adelaideanus,NA,NA
IPHC-27,2.5,Timoclea sp.4,0,IPHC27,Timoclea sp.4,NA,NA
IPHC-27,2.5,Venericardia bimaculata,0,IPHC27,Venericardia bimaculata,NA,NA
IPHC-27,2.5,Irus cf. carditoides,0,IPHC27,Irus cf. carditoides,NA,NA
IPHC-27,2.5,Zafra atkinsoni,0,IPHC27,Zafra atkinsoni,NA,NA
IPHC-28,2.5,Agatha simplex,0,IPHC28,Agatha simplex,NA,NA
IPHC-28,2.5,Alaba monile,0,IPHC28,Alaba monile,NA,NA
IPHC-28,2.5,Alaba translucida,0,IPHC28,Alaba translucida,NA,NA
IPHC-28,2.5,Assiminea tasmanica,0,IPHC28,Assiminea tasmanica,NA,NA
IPHC-28,2.5,Austrocochlea sp,0,IPHC28,Austrocochlea sp,NA,NA
IPHC-28,2.5,Bankivia fasciatus,0,IPHC28,Bankivia fasciatus,NA,NA
IPHC-28,2.5,Bassina disjecta,0,IPHC28,Bassina disjecta,NA,NA
IPHC-28,2.5,Cacozeliana granarium,0,IPHC28,Cacozeliana granarium,NA,NA
IPHC-28,2.5,Biv APA,0,IPHC28,Biv APA,NA,NA
IPHC-28,2.5,Biv CP,0,IPHC28,Biv CP,NA,NA
IPHC-28,2.5,Biv CV,0,IPHC28,Biv CV,NA,NA
IPHC-28,2.5,Biv D,0,IPHC28,Biv D,NA,NA
IPHC-28,2.5,Biv EP,0,IPHC28,Biv EP,NA,NA
IPHC-28,2.5,Biv ET,0,IPHC28,Biv ET,NA,NA
IPHC-28,2.5,Biv EW,0,IPHC28,Biv EW,NA,NA
IPHC-28,2.5,Biv FB,0,IPHC28,Biv FB,NA,NA
IPHC-28,2.5,Biv FC,0,IPHC28,Biv FC,NA,NA
IPHC-28,2.5,Biv FE,0,IPHC28,Biv FE,NA,NA
IPHC-28,2.5,Biv FI,0,IPHC28,Biv FI,NA,NA
IPHC-28,2.5,Biv FJ,0,IPHC28,Biv FJ,NA,NA
IPHC-28,2.5,Biv FK,0,IPHC28,Biv FK,NA,NA
IPHC-28,2.5,Biv Z,0,IPHC28,Biv Z,NA,NA
IPHC-28,2.5,Callista (Notocallista) diemenensis,0,IPHC28,Callista (Notocallista) diemenensis,NA,NA
IPHC-28,2.5,Cardita aviculina,0,IPHC28,Cardita aviculina,NA,NA
IPHC-28,2.5,Chemnitzia mariae,0,IPHC28,Chemnitzia mariae,NA,NA
IPHC-28,2.5,Bembicium sp,0,IPHC28,Bembicium sp,NA,NA
IPHC-28,2.5,Clanculus sp_,0,IPHC28,Clanculus sp_,NA,NA
IPHC-28,2.5,Corbula gibba,14,IPHC28,Corbula gibba,59,3
IPHC-28,2.5,Magallana gigas,0,IPHC28,Magallana gigas,NA,NA
IPHC-28,2.5,Plectodon brazieri,0,IPHC28,Plectodon brazieri,0,0
IPHC-28,2.5,Diala suturalis,0,IPHC28,Diala suturalis,NA,NA
IPHC-28,2.5,Dolicrossea labiata,0,IPHC28,Dolicrossea labiata,NA,NA
IPHC-28,2.5,Dosinia caerulea,0,IPHC28,Dosinia caerulea,NA,NA
IPHC-28,2.5,Dosinia crocea (check),0,IPHC28,Dosinia crocea (check),NA,NA
IPHC-28,2.5,Dosinia victoriae,0,IPHC28,Dosinia victoriae,NA,NA
IPHC-28,2.5,Electroma (Electroma) georgiana,0,IPHC28,Electroma (Electroma) georgiana,NA,NA
IPHC-28,2.5,Equichlamys bifrons,0,IPHC28,Equichlamys bifrons,NA,NA
IPHC-28,2.5,Fulvia tenuicostata,0,IPHC28,Fulvia tenuicostata,0,NA
IPHC-28,2.5,Propefusus novaehollandiae,0,IPHC28,Propefusus novaehollandiae,NA,NA
IPHC-28,2.5,Gast EI,0,IPHC28,Gast EI,NA,NA
IPHC-28,2.5,Gast EJ,0,IPHC28,Gast EJ,NA,NA
IPHC-28,2.5,Gast_ E,0,IPHC28,Gast_ E,NA,NA
IPHC-28,2.5,Gast_ EC,0,IPHC28,Gast_ EC,NA,NA
IPHC-28,2.5,Gast_ ED,0,IPHC28,Gast_ ED,NA,NA
IPHC-28,2.5,Gast_ EF,0,IPHC28,Gast_ EF,NA,NA
IPHC-28,2.5,Gast_ EH,0,IPHC28,Gast_ EH,NA,NA
IPHC-28,2.5,Gastrochaena (Gastrochaena) tasmanica,0,IPHC28,Gastrochaena (Gastrochaena) tasmanica,NA,NA
IPHC-28,2.5,Gazameda gunnii,0,IPHC28,Gazameda gunnii,NA,NA
IPHC-28,2.5,Guraleus sp.1,0,IPHC28,Guraleus sp.1,NA,NA
IPHC-28,2.5,Hemitoma subemarginata,0,IPHC28,Hemitoma subemarginata,NA,NA
IPHC-28,2.5,Hiatella australis,0,IPHC28,Hiatella australis,0,0
IPHC-28,2.5,Hydrococcus brazieri,0,IPHC28,Hydrococcus brazieri,NA,NA
IPHC-28,2.5,Isotriphora sp,0,IPHC28,Isotriphora sp,NA,NA
IPHC-28,2.5,Katelysia rhytiphora,0,IPHC28,Katelysia rhytiphora,NA,NA
IPHC-28,2.5,Katelysia scalarina,0,IPHC28,Katelysia scalarina,NA,NA
IPHC-28,2.5,Lasaea australis,0,IPHC28,Lasaea australis,NA,NA
IPHC-28,2.5,Laternula spp or Periploma (Offadesma) angasi,0,IPHC28,Laternula spp or Periploma (Offadesma) angasi,NA,NA
IPHC-28,2.5,Ennucula obliqua,0,IPHC28,Ennucula obliqua,NA,NA
IPHC-28,2.5,Limpet A,0,IPHC28,Limpet A,NA,NA
IPHC-28,2.5,Limpet D,0,IPHC28,Limpet D,NA,NA
IPHC-28,2.5,Litozamia brazieri,0,IPHC28,Litozamia brazieri,NA,NA
IPHC-28,2.5,Mactra (Electomactra) antecedens,0,IPHC28,Mactra (Electomactra) antecedens,NA,NA
IPHC-28,2.5,Maoricolpus roseus,0,IPHC28,Maoricolpus roseus,NA,NA
IPHC-28,2.5,Melliteryx acupuncta,0,IPHC28,Melliteryx acupuncta,NA,NA
IPHC-28,2.5,Mimachlamys asperrima,0,IPHC28,Mimachlamys asperrima,NA,NA
IPHC-28,2.5,Miralda suprasculpta,0,IPHC28,Miralda suprasculpta,NA,NA
IPHC-28,2.5,Mitrella tayloriana?,0,IPHC28,Mitrella tayloriana?,NA,NA
IPHC-28,2.5,Musculus impactus,0,IPHC28,Musculus impactus,NA,NA
IPHC-28,2.5,Myadora albida,0,IPHC28,Myadora albida,0,0
IPHC-28,2.5,Myrtea (Myrtea) mayi,0,IPHC28,Myrtea (Myrtea) mayi,NA,NA
IPHC-28,2.5,Mysella cf_ lactea,0,IPHC28,Mysella cf_ lactea,NA,NA
IPHC-28,2.5,Mysella donaciformis,0,IPHC28,Mysella donaciformis,NA,NA
IPHC-28,2.5,Nassarius nigellus,2,IPHC28,Nassarius nigellus,2,0
IPHC-28,2.5,Nassarius pauperatus,0,IPHC28,Nassarius pauperatus,NA,NA
IPHC-28,2.5,Pratulum thetidis,2,IPHC28,Pratulum thetidis,0,NA
IPHC-28,2.5,Nozeba topaziaca,0,IPHC28,Nozeba topaziaca,NA,NA
IPHC-28,2.5,Ennucula obliqua,0,IPHC28,Ennucula obliqua,NA,NA
IPHC-28,2.5,Odostomia occultidens,0,IPHC28,Odostomia occultidens,NA,NA
IPHC-28,2.5,Ostrea (Eostrea) angasi,0,IPHC28,Ostrea (Eostrea) angasi,NA,NA
IPHC-28,2.5,Paphies (Atactodea) erycinaea,0,IPHC28,Paphies (Atactodea) erycinaea,NA,NA
IPHC-28,2.5,Parathyasira cf resupina,0,IPHC28,Parathyasira cf resupina,NA,NA
IPHC-28,2.5,Pecten fumatus,0,IPHC28,Pecten fumatus,NA,NA
IPHC-28,2.5,Penion mandarinus,0,IPHC28,Penion mandarinus,NA,NA
IPHC-28,2.5,Petricola (Velargilla) rubiginosa,0,IPHC28,Petricola (Velargilla) rubiginosa,NA,NA
IPHC-28,2.5,Phasianotrochus irisodontes,0,IPHC28,Phasianotrochus irisodontes,NA,NA
IPHC-28,2.5,Philine sp.3,0,IPHC28,Philine sp.3,NA,NA
IPHC-28,2.5,Philine sp or retusa sp?,0,IPHC28,Philine sp or retusa sp?,NA,NA
IPHC-28,2.5,Placamen placidum,0,IPHC28,Placamen placidum,0,NA
IPHC-28,2.5,Pyrgiscus fusca,0,IPHC28,Pyrgiscus fusca,NA,NA
IPHC-28,2.5,Retusa atkinsoni,1,IPHC28,Retusa atkinsoni,0,NA
IPHC-28,2.5,Scissurella atkinsoni,0,IPHC28,Scissurella atkinsoni,NA,NA
IPHC-28,2.5,Seila crocea,0,IPHC28,Seila crocea,NA,NA
IPHC-28,2.5,Spisula (Notospisula) trigonella,0,IPHC28,Spisula (Notospisula) trigonella,NA,NA
IPHC-28,2.5,Syrnola bifasciata,0,IPHC28,Syrnola bifasciata,NA,NA
IPHC-28,2.5,Tahunanina subalata,0,IPHC28,Tahunanina subalata,NA,NA
IPHC-28,2.5,Tellina (Macomona) margaratina,0,IPHC28,Tellina (Macomona) margaratina,NA,NA
IPHC-28,2.5,Tellina deltoides,0,IPHC28,Tellina deltoides,NA,NA
IPHC-28,2.5,Theora lubrica,1,IPHC28,Theora lubrica,67,0
IPHC-28,2.5,Theora fragilis,0,IPHC28,Theora fragilis,NA,NA
IPHC-28,2.5,Thracia sp.38,0,IPHC28,Thracia sp.38,NA,NA
IPHC-28,2.5,Channelaxinus adelaideanus,0,IPHC28,Channelaxinus adelaideanus,2,NA
IPHC-28,2.5,Timoclea sp.4,0,IPHC28,Timoclea sp.4,0,0
IPHC-28,2.5,Venericardia bimaculata,0,IPHC28,Venericardia bimaculata,NA,NA
IPHC-28,2.5,Irus cf. carditoides,0,IPHC28,Irus cf. carditoides,NA,NA
IPHC-28,2.5,Irus cf. carditoides,0,IPHC28,Irus cf. carditoides,NA,NA
IPHC-28,2.5,Volvulella rostrata (check),0,IPHC28,Volvulella rostrata (check),NA,NA
IPHC-28,2.5,Wallucina assimilis,0,IPHC28,Wallucina assimilis,NA,NA
IPHC-28,2.5,Zafra atkinsoni,0,IPHC28,Zafra atkinsoni,NA,NA
IPHC-28,2.5,Zalapais inscripta?,0,IPHC28,Zalapais inscripta?,NA,NA
IPHC-28,2.5,Mid-depth,0,IPHC28,Mid-depth,NA,NA
IPHC-28,2.5,MDS code old,0,IPHC28,MDS code old,NA,NA
IPHC-28,2.5,MDS code,0,IPHC28,MDS code,NA,NA
IPHC-28,2.5,?Eugaimardia sp_,0,IPHC28,?Eugaimardia sp_,NA,NA
IPHC-28,2.5,Agatha simplex,0,IPHC28,Agatha simplex,NA,NA
IPHC-28,2.5,Alaba monile,0,IPHC28,Alaba monile,NA,NA
IPHC-28,2.5,Alaba translucida,0,IPHC28,Alaba translucida,NA,NA
IPHC-28,2.5,Alvania (alvania) fasciata,0,IPHC28,Alvania (alvania) fasciata,NA,NA
IPHC-28,2.5,Amphithalamus obesus,0,IPHC28,Amphithalamus obesus,NA,NA
IPHC-28,2.5,Ascorbis victoriae,0,IPHC28,Ascorbis victoriae,NA,NA
IPHC-28,2.5,Asperdaphne sp,0,IPHC28,Asperdaphne sp,NA,NA
IPHC-28,2.5,Assiminea tasmanica,0,IPHC28,Assiminea tasmanica,NA,NA
IPHC-28,2.5,Austrocochlea brevis,0,IPHC28,Austrocochlea brevis,NA,NA
IPHC-28,2.5,Austrocochlea odontis,0,IPHC28,Austrocochlea odontis,NA,NA
IPHC-28,2.5,Austromitra analogica,0,IPHC28,Austromitra analogica,NA,NA
IPHC-28,2.5,Austrorissopsis consobrina,0,IPHC28,Austrorissopsis consobrina,NA,NA
IPHC-28,2.5,Bankivia fasciata,0,IPHC28,Bankivia fasciata,NA,NA
IPHC-28,2.5,Bassina disjecta,0,IPHC28,Bassina disjecta,NA,NA
IPHC-28,2.5,Belloliva brazieri,0,IPHC28,Belloliva brazieri,NA,NA
IPHC-28,2.5,Bembicium melanostomum (check),0,IPHC28,Bembicium melanostomum (check),NA,NA
IPHC-28,2.5,Cacozeliana granarium,0,IPHC28,Cacozeliana granarium,NA,NA
IPHC-28,2.5,Biv AK,0,IPHC28,Biv AK,NA,NA
IPHC-28,2.5,Biv AP,0,IPHC28,Biv AP,NA,NA
IPHC-28,2.5,Biv CP,0,IPHC28,Biv CP,NA,NA
IPHC-28,2.5,Biv CT,0,IPHC28,Biv CT,NA,NA
IPHC-28,2.5,Biv CV,0,IPHC28,Biv CV,NA,NA
IPHC-28,2.5,Biv D,0,IPHC28,Biv D,NA,NA
IPHC-28,2.5,Biv DB,0,IPHC28,Biv DB,NA,NA
IPHC-28,2.5,Biv DM,0,IPHC28,Biv DM,NA,NA
IPHC-28,2.5,Biv DO,0,IPHC28,Biv DO,NA,NA
IPHC-28,2.5,Biv DS,0,IPHC28,Biv DS,NA,NA
IPHC-28,2.5,Biv DT,0,IPHC28,Biv DT,NA,NA
IPHC-28,2.5,Biv EF,0,IPHC28,Biv EF,NA,NA
IPHC-28,2.5,Biv EG,0,IPHC28,Biv EG,NA,NA
IPHC-28,2.5,Biv EP,0,IPHC28,Biv EP,NA,NA
IPHC-28,2.5,Biv EY,0,IPHC28,Biv EY,NA,NA
IPHC-28,2.5,Biv FA,0,IPHC28,Biv FA,NA,NA
IPHC-28,2.5,Callista (Notocallista) diemenensis,0,IPHC28,Callista (Notocallista) diemenensis,NA,NA
IPHC-28,2.5,Cardita aviculina,0,IPHC28,Cardita aviculina,NA,NA
IPHC-28,2.5,cf Benthoxystus petterdi,0,IPHC28,cf Benthoxystus petterdi,NA,NA
IPHC-28,2.5,cf Mesoginella pygmaeoides,0,IPHC28,cf Mesoginella pygmaeoides,NA,NA
IPHC-28,2.5,cf Nuculana (Scaeoleda) comita,0,IPHC28,cf Nuculana (Scaeoleda) comita,NA,NA
IPHC-28,2.5,Chemnitzia mariae,0,IPHC28,Chemnitzia mariae,NA,NA
IPHC-28,2.5,Clanculus sp_,0,IPHC28,Clanculus sp_,NA,NA
IPHC-28,2.5,Clathrus minora,0,IPHC28,Clathrus minora,NA,NA
IPHC-28,2.5,Colpospira (Ctenocolpus) australis,0,IPHC28,Colpospira (Ctenocolpus) australis,NA,NA
IPHC-28,2.5,Corbula gibba,0,IPHC28,Corbula gibba,59,3
IPHC-28,2.5,Crassitoniella erratica erratica,0,IPHC28,Crassitoniella erratica erratica,NA,NA
IPHC-28,2.5,Cratis new species,0,IPHC28,Cratis new species,NA,NA
IPHC-28,2.5,Plectodon brazieri,0,IPHC28,Plectodon brazieri,0,0
IPHC-28,2.5,Anachis atkinsoni,0,IPHC28,Anachis atkinsoni,NA,NA
IPHC-28,2.5,Diala suturalis,0,IPHC28,Diala suturalis,NA,NA
IPHC-28,2.5,Diplodonta tasmanica,0,IPHC28,Diplodonta tasmanica,NA,NA
IPHC-28,2.5,Divalucina cumingi,0,IPHC28,Divalucina cumingi,NA,NA
IPHC-28,2.5,Dolicrossea labiata,0,IPHC28,Dolicrossea labiata,NA,NA
IPHC-28,2.5,Dosinia caerulea,0,IPHC28,Dosinia caerulea,NA,NA
IPHC-28,2.5,Dosinia crocea (check),0,IPHC28,Dosinia crocea (check),NA,NA
IPHC-28,2.5,Dosinia victoriae,0,IPHC28,Dosinia victoriae,NA,NA
IPHC-28,2.5,Electroma (Electroma) georgiana,0,IPHC28,Electroma (Electroma) georgiana,NA,NA
IPHC-28,2.5,Epicodakia tatei,0,IPHC28,Epicodakia tatei,NA,NA
IPHC-28,2.5,Equichlamys bifrons,0,IPHC28,Equichlamys bifrons,NA,NA
IPHC-28,2.5,Ethminolia mayi,0,IPHC28,Ethminolia mayi,NA,NA
IPHC-28,2.5,Etrema denseplicata,0,IPHC28,Etrema denseplicata,NA,NA
IPHC-28,2.5,Fossarina (Minopa) legrandi,0,IPHC28,Fossarina (Minopa) legrandi,NA,NA
IPHC-28,2.5,Fossarina (Minopa) tasmanica,0,IPHC28,Fossarina (Minopa) tasmanica,NA,NA
IPHC-28,2.5,Friginatica beddomei,0,IPHC28,Friginatica beddomei,NA,NA
IPHC-28,2.5,Fulvia tenuicostata,0,IPHC28,Fulvia tenuicostata,0,NA
IPHC-28,2.5,Propefusus novaehollandiae,0,IPHC28,Propefusus novaehollandiae,NA,NA
IPHC-28,2.5,Gari livida,0,IPHC28,Gari livida,NA,NA
IPHC-28,2.5,Gast_ AU,0,IPHC28,Gast_ AU,NA,NA
IPHC-28,2.5,Gast_ DW,0,IPHC28,Gast_ DW,NA,NA
IPHC-28,2.5,Gastrochaena (Gastrochaena) tasmanica,0,IPHC28,Gastrochaena (Gastrochaena) tasmanica,NA,NA
IPHC-28,2.5,Gazameda gunnii,0,IPHC28,Gazameda gunnii,NA,NA
IPHC-28,2.5,Guraleus sp.1,0,IPHC28,Guraleus sp.1,NA,NA
IPHC-28,2.5,Hemitoma subemarginata,0,IPHC28,Hemitoma subemarginata,NA,NA
IPHC-28,2.5,Hiatella australis,0,IPHC28,Hiatella australis,0,0
IPHC-28,2.5,Irus cf. carditoides,0,IPHC28,Irus cf. carditoides,NA,NA
IPHC-28,2.5,Katelysia rhytiphora,0,IPHC28,Katelysia rhytiphora,NA,NA
IPHC-28,2.5,Katelysia scalarina,0,IPHC28,Katelysia scalarina,NA,NA
